Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
F8,ILWE_AA_0280,23.2,23.37,0.15,1,,,mouse
F9,ILWE_AA_0280,23.47,23.37,0.15,1,,,mouse
F10,ILWE_AA_0280,,36.66,0.86,1,,,eimeria
F11,ILWE_AA_0280,37.27,36.66,0.86,1,,,eimeria
F12,ILWE_AA_0280,36.05,36.66,0.86,1,,,eimeria
G1,CEWE_AA_0282,21.44,21.39,0.15,1,,,mouse
G2,CEWE_AA_0282,21.51,21.39,0.15,1,,,mouse
G3,CEWE_AA_0282,21.23,21.39,0.15,1,,,mouse
G4,CEWE_AA_0282,32.7,33.1,0.4,1,,,eimeria
G5,CEWE_AA_0282,33.11,33.1,0.4,1,,,eimeria
G6,CEWE_AA_0282,33.5,33.1,0.4,1,,,eimeria
G7,ILWE_AA_0282,21.1,21.04,0.09,1,,,mouse
G8,ILWE_AA_0282,20.93,21.04,0.09,1,,,mouse
G9,ILWE_AA_0282,21.08,21.04,0.09,1,,,mouse
G10,ILWE_AA_0282,,34,2.11,1,,,eimeria
G11,ILWE_AA_0282,35.49,34,2.11,1,,,eimeria
G12,ILWE_AA_0282,32.51,34,2.11,1,,,eimeria
H1,NTC,-,,,-,,,mouse
H2,NTC,-,,,-,,,mouse
H3,NTC,-,,,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,37.99,,,-,,,mouse
H8,water,-,,,-,,,mouse
H9,water,-,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
"Analysis Parameters",,,,,,,,
"Type of Application",Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
"Inverted Data",OFF,,,,,,,
"Threshold setting",Noiseband,,,,,,,
"Threshold level",331,,,,,,,
"Baseline setting",Automatic,,,,,,,
"Baseline range (from cycle no. ... to)",n/a,,,,,,,
"Drift Correction",OFF,,,,,,,
