Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
C11,ILWE_AA_0424,35.54,31.21,6.85,1,,,eimeria
C12,ILWE_AA_0424,34.79,31.21,6.85,1,,,eimeria
D1,ILWE_AA_0425,21.79,21.7,0.1,1,,,mouse
D2,ILWE_AA_0425,21.6,21.7,0.1,1,,,mouse
D3,ILWE_AA_0425,21.72,21.7,0.1,1,,,mouse
D4,ILWE_AA_0425,36.52,34.92,1.97,1,,,eimeria
D5,ILWE_AA_0425,35.52,34.92,1.97,1,,,eimeria
D6,ILWE_AA_0425,32.72,34.92,1.97,1,,,eimeria
D7,ILWE_AA_0426,22.8,22.63,0.15,1,,,mouse
D8,ILWE_AA_0426,22.51,22.63,0.15,1,,,mouse
D9,ILWE_AA_0426,22.59,22.63,0.15,1,,,mouse
D10,ILWE_AA_0426,24.88,31.89,6.16,1,,,eimeria
D11,ILWE_AA_0426,36.39,31.89,6.16,1,,,eimeria
D12,ILWE_AA_0426,34.41,31.89,6.16,1,,,eimeria
E1,ILWE_AA_0427,20.67,20.53,0.23,1,,,mouse
E2,ILWE_AA_0427,20.27,20.53,0.23,1,,,mouse
E3,ILWE_AA_0427,20.64,20.53,0.23,1,,,mouse
E4,ILWE_AA_0427,31.4,31.42,0.46,1,,,eimeria
E5,ILWE_AA_0427,30.97,31.42,0.46,1,,,eimeria
E6,ILWE_AA_0427,31.9,31.42,0.46,1,,,eimeria
E7,ILWE_AA_0428,22.34,22.49,0.16,1,,,mouse
E8,ILWE_AA_0428,22.46,22.49,0.16,1,,,mouse
E9,ILWE_AA_0428,22.67,22.49,0.16,1,,,mouse
E10,ILWE_AA_0428,23.18,28.79,4.93,1,,,eimeria
E11,ILWE_AA_0428,32.43,28.79,4.93,1,,,eimeria
E12,ILWE_AA_0428,30.76,28.79,4.93,1,,,eimeria
F1,ILWE_AA_0429,23.37,23.33,0.28,1,,,mouse
F2,ILWE_AA_0429,23.03,23.33,0.28,1,,,mouse
F3,ILWE_AA_0429,23.59,23.33,0.28,1,,,mouse
F4,ILWE_AA_0429,33.56,33.21,0.65,1,,,eimeria
F5,ILWE_AA_0429,32.46,33.21,0.65,1,,,eimeria
F6,ILWE_AA_0429,33.61,33.21,0.65,1,,,eimeria
F7,ILWE_AA_0431,22.76,23,0.25,1,,,mouse
F8,ILWE_AA_0431,23.25,23,0.25,1,,,mouse
F9,ILWE_AA_0431,22.98,23,0.25,1,,,mouse
F10,ILWE_AA_0431,25.16,31.47,5.46,1,,,eimeria
F11,ILWE_AA_0431,34.52,31.47,5.46,1,,,eimeria
F12,ILWE_AA_0431,34.73,31.47,5.46,1,,,eimeria
G1,ILWE_AA_0432,22.93,23.18,0.5,1,,,mouse
G2,ILWE_AA_0432,22.86,23.18,0.5,1,,,mouse
G3,ILWE_AA_0432,23.76,23.18,0.5,1,,,mouse
G4,ILWE_AA_0432,33.5,32.09,1.51,1,,,eimeria
G5,ILWE_AA_0432,32.28,32.09,1.51,1,,,eimeria
G6,ILWE_AA_0432,30.49,32.09,1.51,1,,,eimeria
G7,ILWE_AA_0434,23.72,23.43,0.35,1,,,mouse
G8,ILWE_AA_0434,23.53,23.43,0.35,1,,,mouse
G9,ILWE_AA_0434,23.05,23.43,0.35,1,,,mouse
G10,ILWE_AA_0434,25.62,30.73,7.23,1,,,eimeria
G11,ILWE_AA_0434,,30.73,7.23,1,,,eimeria
G12,ILWE_AA_0434,35.84,30.73,7.23,1,,,eimeria
H1,NTC,-,,,-,,,mouse
H2,NTC,-,,,-,,,mouse
H3,NTC,-,,,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,38.98,,,-,,,mouse
H8,water,-,,,-,,,mouse
H9,water,-,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
"Analysis Parameters",,,,,,,,
"Type of Application",Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
"Inverted Data",OFF,,,,,,,
"Threshold setting",Noiseband,,,,,,,
"Threshold level",311,,,,,,,
"Baseline setting",Automatic,,,,,,,
"Baseline range (from cycle no. ... to)",n/a,,,,,,,
"Drift Correction",OFF,,,,,,,
