Pos,Name,Ct SYBR,Ct Mean SYBR,Ct Dev. SYBR,Amount SYBR [Copies],Amount Mean SYBR,Amount Dev. SYBR,Target SYBR
C6,CEWE_SK_3197,31.18,31.36,0.16,1,,,eimeria
C7,CEWE_SK_3097,22.82,22.52,0.26,1,,,mouse
C8,CEWE_SK_3097,22.34,22.52,0.26,1,,,mouse
C9,CEWE_SK_3097,22.41,22.52,0.26,1,,,mouse
C10,CEWE_SK_3097,,35.63,1.47,1,,,eimeria
C11,CEWE_SK_3097,36.67,35.63,1.47,1,,,eimeria
C12,CEWE_SK_3097,34.59,35.63,1.47,1,,,eimeria
D1,CEWE_SK_3205,19.45,19.41,0.31,1,,,mouse
D2,CEWE_SK_3205,19.08,19.41,0.31,1,,,mouse
D3,CEWE_SK_3205,19.7,19.41,0.31,1,,,mouse
D4,CEWE_SK_3205,24.13,24.09,0.12,1,,,eimeria
D5,CEWE_SK_3205,23.96,24.09,0.12,1,,,eimeria
D6,CEWE_SK_3205,24.19,24.09,0.12,1,,,eimeria
D7,CEWE_SK_3126,22.78,22.7,0.08,1,,,mouse
D8,CEWE_SK_3126,22.68,22.7,0.08,1,,,mouse
D9,CEWE_SK_3126,22.63,22.7,0.08,1,,,mouse
D10,CEWE_SK_3126,,,,1,,,eimeria
D11,CEWE_SK_3126,,,,1,,,eimeria
D12,CEWE_SK_3126,34.46,,,1,,,eimeria
E1,CEWE_SK_3206,20.99,21.27,0.28,1,,,mouse
E2,CEWE_SK_3206,21.27,21.27,0.28,1,,,mouse
E3,CEWE_SK_3206,21.55,21.27,0.28,1,,,mouse
E4,CEWE_SK_3206,32,31.48,0.47,1,,,eimeria
E5,CEWE_SK_3206,31.08,31.48,0.47,1,,,eimeria
E6,CEWE_SK_3206,31.35,31.48,0.47,1,,,eimeria
E7,CEWE_SK_3128,21.9,21.55,0.31,1,,,mouse
E8,CEWE_SK_3128,21.41,21.55,0.31,1,,,mouse
E9,CEWE_SK_3128,21.34,21.55,0.31,1,,,mouse
E10,CEWE_SK_3128,34.78,33.16,1.47,1,,,eimeria
E11,CEWE_SK_3128,32.78,33.16,1.47,1,,,eimeria
E12,CEWE_SK_3128,31.91,33.16,1.47,1,,,eimeria
F1,CEWE_SK_2810,24.73,24.81,0.12,1,,,mouse
F2,CEWE_SK_2810,24.76,24.81,0.12,1,,,mouse
F3,CEWE_SK_2810,24.95,24.81,0.12,1,,,mouse
F4,CEWE_SK_2810,35.25,34.4,0.8,1,,,eimeria
F5,CEWE_SK_2810,33.67,34.4,0.8,1,,,eimeria
F6,CEWE_SK_2810,34.28,34.4,0.8,1,,,eimeria
F7,CEWE_SK_3131,21.23,21.3,0.12,1,,,mouse
F8,CEWE_SK_3131,21.23,21.3,0.12,1,,,mouse
F9,CEWE_SK_3131,21.44,21.3,0.12,1,,,mouse
F10,CEWE_SK_3131,32.92,32.53,0.42,1,,,eimeria
F11,CEWE_SK_3131,32.59,32.53,0.42,1,,,eimeria
F12,CEWE_SK_3131,32.08,32.53,0.42,1,,,eimeria
G1,CEWE_SK_2811,21.62,27.03,9.27,1,,,mouse
G2,CEWE_SK_2811,21.73,27.03,9.27,1,,,mouse
G3,CEWE_SK_2811,37.73,27.03,9.27,1,,,mouse
G4,CEWE_SK_2811,32.87,32.46,0.5,1,,,eimeria
G5,CEWE_SK_2811,32.59,32.46,0.5,1,,,eimeria
G6,CEWE_SK_2811,31.91,32.46,0.5,1,,,eimeria
G7,CEWE_SK_3137,21.54,21.28,0.24,1,,,mouse
G8,CEWE_SK_3137,21.07,21.28,0.24,1,,,mouse
G9,CEWE_SK_3137,21.24,21.28,0.24,1,,,mouse
G10,CEWE_SK_3137,33.04,33.18,2.26,1,,,eimeria
G11,CEWE_SK_3137,35.5,33.18,2.26,1,,,eimeria
G12,CEWE_SK_3137,30.99,33.18,2.26,1,,,eimeria
H1,NTC,-,,,-,,,mouse
H2,NTC,-,,,-,,,mouse
H3,NTC,-,,,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,-,,,-,,,mouse
H8,water,-,,,-,,,mouse
H9,water,-,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
Analysis Parameters,,,,,,,,
Type of Application,Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
Inverted Data,OFF,,,,,,,
Threshold setting,Noiseband,,,,,,,
Threshold level,310,,,,,,,
Baseline setting,Automatic,,,,,,,
Baseline range (from cycle no. ... to),n/a,,,,,,,
Drift Correction,OFF,,,,,,,
