Pos,Name,Ct SYBR,Ct Mean SYBR,Ct Dev. SYBR,Amount SYBR [Copies],Amount Mean SYBR,Amount Dev. SYBR,Target SYBR
F11,CEWE_SK_2980,32.55,33.02,0.43,1,,,eimeria
F12,CEWE_SK_2980,33.39,33.02,0.43,1,,,eimeria
G1,CEWE_SK_2981,21.62,22.39,0.98,1,,,mouse
G2,CEWE_SK_2981,22.05,22.39,0.98,1,,,mouse
G3,CEWE_SK_2981,23.48,22.39,0.98,1,,,mouse
G4,CEWE_SK_2981,33.36,32.97,0.46,1,,,eimeria
G5,CEWE_SK_2981,33.08,32.97,0.46,1,,,eimeria
G6,CEWE_SK_2981,32.46,32.97,0.46,1,,,eimeria
G7,CEWE_SK_2982,21.25,21.12,0.22,1,,,mouse
G8,CEWE_SK_2982,20.86,21.12,0.22,1,,,mouse
G9,CEWE_SK_2982,21.25,21.12,0.22,1,,,mouse
G10,CEWE_SK_2982,32.23,32.9,0.61,1,,,eimeria
G11,CEWE_SK_2982,33.04,32.9,0.61,1,,,eimeria
G12,CEWE_SK_2982,33.43,32.9,0.61,1,,,eimeria
H1,NTC,-,,,-,,,mouse
H2,NTC,-,,,-,,,mouse
H3,NTC,-,,,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,-,,,-,,,mouse
H8,water,-,,,-,,,mouse
H9,water,-,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
Analysis Parameters,,,,,,,,
Type of Application,Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
Inverted Data,OFF,,,,,,,
Threshold setting,Noiseband,,,,,,,
Threshold level,296,,,,,,,
Baseline setting,Automatic,,,,,,,
Baseline range (from cycle no. ... to),n/a,,,,,,,
Drift Correction,OFF,,,,,,,
