Pos,Name,Ct SYBR,Ct Mean SYBR,Ct Dev. SYBR,Amount SYBR [Copies],Amount Mean SYBR,Amount Dev. SYBR,Target SYBR
E11,CEWE_SK_3068,33.63,33.83,0.56,1,,,eimeria
E12,CEWE_SK_3068,33.4,33.83,0.56,1,,,eimeria
F1,CEWE_SK_3039,21.42,21.34,0.07,1,,,mouse
F2,CEWE_SK_3039,21.27,21.34,0.07,1,,,mouse
F3,CEWE_SK_3039,21.33,21.34,0.07,1,,,mouse
F4,CEWE_SK_3039,31.19,31.26,0.08,1,,,eimeria
F5,CEWE_SK_3039,31.25,31.26,0.08,1,,,eimeria
F6,CEWE_SK_3039,31.34,31.26,0.08,1,,,eimeria
F7,CEWE_SK_3064,19.01,19.19,0.21,1,,,mouse
F8,CEWE_SK_3064,19.13,19.19,0.21,1,,,mouse
F9,CEWE_SK_3064,19.42,19.19,0.21,1,,,mouse
F10,CEWE_SK_3064,34.55,34.05,0.61,1,,,eimeria
F11,CEWE_SK_3064,34.23,34.05,0.61,1,,,eimeria
F12,CEWE_SK_3064,33.38,34.05,0.61,1,,,eimeria
H1,NTC,35.84,36.13,0.41,-,,,mouse
H2,NTC,-,36.13,0.41,-,,,mouse
H3,NTC,36.42,36.13,0.41,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,-,,,-,,,mouse
H8,water,-,,,-,,,mouse
H9,water,-,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
Analysis Parameters,,,,,,,,
Type of Application,Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
Inverted Data,OFF,,,,,,,
Threshold setting,Noiseband,,,,,,,
Threshold level,296,,,,,,,
Baseline setting,Automatic,,,,,,,
Baseline range (from cycle no. ... to),n/a,,,,,,,
Drift Correction,OFF,,,,,,,
