Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
F11,ILWE_AA_0406,37.61,37.36,0.34,1,,,eimeria
F12,ILWE_AA_0406,,37.36,0.34,1,,,eimeria
G1,CEWE_AA_0407,20.43,22.7,4.3,1,,,mouse
G2,CEWE_AA_0407,20.01,22.7,4.3,1,,,mouse
G3,CEWE_AA_0407,27.65,22.7,4.3,1,,,mouse
G4,CEWE_AA_0407,33.38,34.11,2.74,1,,,eimeria
G5,CEWE_AA_0407,31.81,34.11,2.74,1,,,eimeria
G6,CEWE_AA_0407,37.14,34.11,2.74,1,,,eimeria
G7,ILWE_AA_0407,23.5,23.3,0.18,1,,,mouse
G8,ILWE_AA_0407,23.15,23.3,0.18,1,,,mouse
G9,ILWE_AA_0407,23.26,23.3,0.18,1,,,mouse
G10,ILWE_AA_0407,34.69,35.32,0.89,1,,,eimeria
G11,ILWE_AA_0407,35.95,35.32,0.89,1,,,eimeria
G12,ILWE_AA_0407,,35.32,0.89,1,,,eimeria
H1,NTC,-,,,-,,,mouse
H2,NTC,-,,,-,,,mouse
H3,NTC,-,,,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,-,,,-,,,mouse
H8,water,-,,,-,,,mouse
H9,water,-,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
"Analysis Parameters",,,,,,,,
"Type of Application",Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
"Inverted Data",OFF,,,,,,,
"Threshold setting",Noiseband,,,,,,,
"Threshold level",440,,,,,,,
"Baseline setting",Automatic,,,,,,,
"Baseline range (from cycle no. ... to)",n/a,,,,,,,
"Drift Correction",OFF,,,,,,,
