Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
F1,ILWE_AA_0460,20.34,20.43,0.54,1,,,mouse
F2,ILWE_AA_0460,21.01,20.43,0.54,1,,,mouse
F3,ILWE_AA_0460,19.95,20.43,0.54,1,,,mouse
F4,ILWE_AA_0460,30.88,30.73,0.24,1,,,eimeria
F5,ILWE_AA_0460,30.86,30.73,0.24,1,,,eimeria
F6,ILWE_AA_0460,30.46,30.73,0.24,1,,,eimeria
F7,ILWE_AA_0461,21,20.98,0.01,1,,,mouse
F8,ILWE_AA_0461,20.99,20.98,0.01,1,,,mouse
F9,ILWE_AA_0461,20.97,20.98,0.01,1,,,mouse
F10,ILWE_AA_0461,33.07,33.95,0.79,1,,,eimeria
F11,ILWE_AA_0461,34.21,33.95,0.79,1,,,eimeria
F12,ILWE_AA_0461,34.59,33.95,0.79,1,,,eimeria
G1,ILWE_AA_0462,22.15,22.7,1.11,1,,,mouse
G2,ILWE_AA_0462,23.97,22.7,1.11,1,,,mouse
G3,ILWE_AA_0462,21.98,22.7,1.11,1,,,mouse
G4,ILWE_AA_0462,33.79,33.81,0.04,1,,,eimeria
G5,ILWE_AA_0462,33.85,33.81,0.04,1,,,eimeria
G6,ILWE_AA_0462,33.78,33.81,0.04,1,,,eimeria
G7,ILWE_AA_0463,21.16,21.23,0.08,1,,,mouse
G8,ILWE_AA_0463,21.22,21.23,0.08,1,,,mouse
G9,ILWE_AA_0463,21.32,21.23,0.08,1,,,mouse
G10,ILWE_AA_0463,33.17,33.48,0.87,1,,,eimeria
G11,ILWE_AA_0463,32.81,33.48,0.87,1,,,eimeria
G12,ILWE_AA_0463,34.46,33.48,0.87,1,,,eimeria
H1,NTC,-,,,-,,,mouse
H2,NTC,-,,,-,,,mouse
H3,NTC,-,,,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,-,,,-,,,mouse
H8,water,39.57,,,-,,,mouse
H9,water,-,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
"Analysis Parameters",,,,,,,,
"Type of Application",Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
"Inverted Data",OFF,,,,,,,
"Threshold setting",Noiseband,,,,,,,
"Threshold level",357,,,,,,,
"Baseline setting",Automatic,,,,,,,
"Baseline range (from cycle no. ... to)",n/a,,,,,,,
"Drift Correction",OFF,,,,,,,
