Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
C8,ILWE_AA_0512,21.28,21.44,0.82,1,,,mouse
C9,ILWE_AA_0512,22.32,21.44,0.82,1,,,mouse
C10,ILWE_AA_0512,31.9,33.07,1.34,1,,,eimeria
C11,ILWE_AA_0512,32.78,33.07,1.34,1,,,eimeria
C12,ILWE_AA_0512,34.53,33.07,1.34,1,,,eimeria
D1,ILWE_AA_0388,19.06,19.39,0.91,1,,,mouse
D2,ILWE_AA_0388,18.69,19.39,0.91,1,,,mouse
D3,ILWE_AA_0388,20.42,19.39,0.91,1,,,mouse
D4,ILWE_AA_0388,32.03,32.01,1.02,1,,,eimeria
D5,ILWE_AA_0388,33.02,32.01,1.02,1,,,eimeria
D6,ILWE_AA_0388,30.98,32.01,1.02,1,,,eimeria
D7,ILWE_AA_0465,25.37,25.48,0.16,1,,,mouse
D8,ILWE_AA_0465,25.41,25.48,0.16,1,,,mouse
D9,ILWE_AA_0465,25.67,25.48,0.16,1,,,mouse
D10,ILWE_AA_0465,37.88,36.06,2.56,1,,,eimeria
D11,ILWE_AA_0465,34.25,36.06,2.56,1,,,eimeria
D12,ILWE_AA_0465,,36.06,2.56,1,,,eimeria
E1,ILWE_AA_0389,,,,1,,,mouse
E2,ILWE_AA_0389,,,,1,,,mouse
E3,ILWE_AA_0389,,,,1,,,mouse
E4,ILWE_AA_0389,,38.29,1.65,1,,,eimeria
E5,ILWE_AA_0389,39.45,38.29,1.65,1,,,eimeria
E6,ILWE_AA_0389,37.13,38.29,1.65,1,,,eimeria
E7,ILWE_AA_0466,21.91,21.87,0.04,1,,,mouse
E8,ILWE_AA_0466,21.83,21.87,0.04,1,,,mouse
E9,ILWE_AA_0466,21.87,21.87,0.04,1,,,mouse
E10,ILWE_AA_0466,33.91,34.54,1.4,1,,,eimeria
E11,ILWE_AA_0466,33.56,34.54,1.4,1,,,eimeria
E12,ILWE_AA_0466,36.15,34.54,1.4,1,,,eimeria
F1,ILWE_AA_0288,23.04,22.95,0.16,1,,,mouse
F2,ILWE_AA_0288,23.05,22.95,0.16,1,,,mouse
F3,ILWE_AA_0288,22.77,22.95,0.16,1,,,mouse
F4,ILWE_AA_0288,34.93,34.37,0.55,1,,,eimeria
F5,ILWE_AA_0288,34.34,34.37,0.55,1,,,eimeria
F6,ILWE_AA_0288,33.83,34.37,0.55,1,,,eimeria
F7,ILWE_AA_0467,20.63,20.82,0.17,1,,,mouse
F8,ILWE_AA_0467,20.91,20.82,0.17,1,,,mouse
F9,ILWE_AA_0467,20.92,20.82,0.17,1,,,mouse
F10,ILWE_AA_0467,32.83,33.74,1.33,1,,,eimeria
F11,ILWE_AA_0467,33.13,33.74,1.33,1,,,eimeria
F12,ILWE_AA_0467,35.26,33.74,1.33,1,,,eimeria
G1,CEWE_AA_0381,19.82,20.1,0.39,1,,,mouse
G2,CEWE_AA_0381,19.93,20.1,0.39,1,,,mouse
G3,CEWE_AA_0381,20.55,20.1,0.39,1,,,mouse
G4,CEWE_AA_0381,23.49,28.63,4.46,1,,,eimeria
G5,CEWE_AA_0381,30.95,28.63,4.46,1,,,eimeria
G6,CEWE_AA_0381,31.44,28.63,4.46,1,,,eimeria
G7,ILWE_AA_0468,20.84,21.03,0.2,1,,,mouse
G8,ILWE_AA_0468,21.01,21.03,0.2,1,,,mouse
G9,ILWE_AA_0468,21.24,21.03,0.2,1,,,mouse
G10,ILWE_AA_0468,32.89,33.53,0.57,1,,,eimeria
G11,ILWE_AA_0468,33.74,33.53,0.57,1,,,eimeria
G12,ILWE_AA_0468,33.97,33.53,0.57,1,,,eimeria
H1,NTC,-,,,-,,,mouse
H2,NTC,-,,,-,,,mouse
H3,NTC,35.89,,,-,,,mouse
H4,NTC,-,35.73,1.47,-,,,eimeria
H5,NTC,36.76,35.73,1.47,-,,,eimeria
H6,NTC,34.69,35.73,1.47,-,,,eimeria
H7,water,-,,,-,,,mouse
H8,water,-,,,-,,,mouse
H9,water,37.86,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
"Analysis Parameters",,,,,,,,
"Type of Application",Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
"Inverted Data",OFF,,,,,,,
"Threshold setting",Noiseband,,,,,,,
"Threshold level",317,,,,,,,
"Baseline setting",Automatic,,,,,,,
"Baseline range (from cycle no. ... to)",n/a,,,,,,,
"Drift Correction",OFF,,,,,,,
