Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
G1,CEWE_AA_0399,20.91,20.89,0.04,1,,,mouse
G2,CEWE_AA_0399,20.92,20.89,0.04,1,,,mouse
G3,CEWE_AA_0399,20.85,20.89,0.04,1,,,mouse
G4,CEWE_AA_0399,38.09,35.57,2.19,1,,,eimeria
G5,CEWE_AA_0399,34.55,35.57,2.19,1,,,eimeria
G6,CEWE_AA_0399,34.08,35.57,2.19,1,,,eimeria
G7,ILWE_AA_0399,,37.35,0.92,1,,,mouse
G8,ILWE_AA_0399,36.7,37.35,0.92,1,,,mouse
G9,ILWE_AA_0399,38,37.35,0.92,1,,,mouse
G10,ILWE_AA_0399,,,,1,,,eimeria
G11,ILWE_AA_0399,,,,1,,,eimeria
G12,ILWE_AA_0399,,,,1,,,eimeria
H1,NTC,-,,,-,,,mouse
H2,NTC,-,,,-,,,mouse
H3,NTC,-,,,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,20.53,21.28,1.49,-,,,mouse
H8,water,20.33,21.28,1.49,-,,,mouse
H9,water,23,21.28,1.49,-,,,mouse
H10,water,32.69,33.64,0.87,-,,,eimeria
H11,water,33.84,33.64,0.87,-,,,eimeria
H12,water,34.39,33.64,0.87,-,,,eimeria
,,,,,,,,
"Analysis Parameters",,,,,,,,
"Type of Application",Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
"Inverted Data",OFF,,,,,,,
"Threshold setting",Noiseband,,,,,,,
"Threshold level",354,,,,,,,
"Baseline setting",Automatic,,,,,,,
"Baseline range (from cycle no. ... to)",n/a,,,,,,,
"Drift Correction",OFF,,,,,,,
