Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
G5,CEWE_AA_0381,33.42,33.69,0.28,1,,,eimeria
G6,CEWE_AA_0381,33.68,33.69,0.28,1,,,eimeria
G7,ILWE_AA_0515,22.84,22.77,0.08,1,,,mouse
G8,ILWE_AA_0515,22.68,22.77,0.08,1,,,mouse
G9,ILWE_AA_0515,22.8,22.77,0.08,1,,,mouse
G10,ILWE_AA_0515,36.21,36.17,0.4,1,,,eimeria
G11,ILWE_AA_0515,35.75,36.17,0.4,1,,,eimeria
G12,ILWE_AA_0515,36.56,36.17,0.4,1,,,eimeria
H1,NTC,-,,,-,,,mouse
H2,NTC,-,,,-,,,mouse
H3,NTC,-,,,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,36.32,36.98,0.92,-,,,mouse
H8,water,37.63,36.98,0.92,-,,,mouse
H9,water,-,36.98,0.92,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
"Analysis Parameters",,,,,,,,
"Type of Application",Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
"Inverted Data",OFF,,,,,,,
"Threshold setting",Noiseband,,,,,,,
"Threshold level",251,,,,,,,
"Baseline setting",Automatic,,,,,,,
"Baseline range (from cycle no. ... to)",n/a,,,,,,,
"Drift Correction",OFF,,,,,,,
