Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
D1,ILWE_AA_0441,22.8,22.7,0.19,1,,,mouse
D2,ILWE_AA_0441,22.82,22.7,0.19,1,,,mouse
D3,ILWE_AA_0441,22.48,22.7,0.19,1,,,mouse
D4,ILWE_AA_0441,,,,1,,,eimeria
D5,ILWE_AA_0441,,,,1,,,eimeria
D6,ILWE_AA_0441,,,,1,,,eimeria
D7,ILWE_AA_0442,21.49,21.73,0.21,1,,,mouse
D8,ILWE_AA_0442,21.9,21.73,0.21,1,,,mouse
D9,ILWE_AA_0442,21.8,21.73,0.21,1,,,mouse
D10,ILWE_AA_0442,36.26,34.32,3.02,1,,,eimeria
D11,ILWE_AA_0442,35.85,34.32,3.02,1,,,eimeria
D12,ILWE_AA_0442,30.84,34.32,3.02,1,,,eimeria
E1,ILWE_AA_0443,22.34,22.58,0.25,1,,,mouse
E2,ILWE_AA_0443,22.55,22.58,0.25,1,,,mouse
E3,ILWE_AA_0443,22.84,22.58,0.25,1,,,mouse
E4,ILWE_AA_0443,34.78,34.47,0.58,1,,,eimeria
E5,ILWE_AA_0443,34.83,34.47,0.58,1,,,eimeria
E6,ILWE_AA_0443,33.8,34.47,0.58,1,,,eimeria
E7,ILWE_AA_0444,22.59,22.88,0.38,1,,,mouse
E8,ILWE_AA_0444,22.75,22.88,0.38,1,,,mouse
E9,ILWE_AA_0444,23.3,22.88,0.38,1,,,mouse
E10,ILWE_AA_0444,,38.43,1.82,1,,,eimeria
E11,ILWE_AA_0444,39.72,38.43,1.82,1,,,eimeria
E12,ILWE_AA_0444,37.14,38.43,1.82,1,,,eimeria
F1,ILWE_AA_0445,23.73,23.6,0.13,1,,,mouse
F2,ILWE_AA_0445,23.46,23.6,0.13,1,,,mouse
F3,ILWE_AA_0445,23.6,23.6,0.13,1,,,mouse
F4,ILWE_AA_0445,39.12,36.29,2.46,1,,,eimeria
F5,ILWE_AA_0445,34.97,36.29,2.46,1,,,eimeria
F6,ILWE_AA_0445,34.76,36.29,2.46,1,,,eimeria
F7,ILWE_AA_0446,21.84,22.11,0.24,1,,,mouse
F8,ILWE_AA_0446,22.18,22.11,0.24,1,,,mouse
F9,ILWE_AA_0446,22.29,22.11,0.24,1,,,mouse
F10,ILWE_AA_0446,31.43,32.71,1.21,1,,,eimeria
F11,ILWE_AA_0446,33.84,32.71,1.21,1,,,eimeria
F12,ILWE_AA_0446,32.86,32.71,1.21,1,,,eimeria
G1,ILWE_AA_0448,21.97,22.02,0.09,1,,,mouse
G2,ILWE_AA_0448,22.12,22.02,0.09,1,,,mouse
G3,ILWE_AA_0448,21.98,22.02,0.09,1,,,mouse
G4,ILWE_AA_0448,35.59,34.96,1.24,1,,,eimeria
G5,ILWE_AA_0448,35.77,34.96,1.24,1,,,eimeria
G6,ILWE_AA_0448,33.54,34.96,1.24,1,,,eimeria
G7,ILWE_AA_0449,22.41,22.51,0.09,1,,,mouse
G8,ILWE_AA_0449,22.54,22.51,0.09,1,,,mouse
G9,ILWE_AA_0449,22.58,22.51,0.09,1,,,mouse
G10,ILWE_AA_0449,36.56,35.72,0.87,1,,,eimeria
G11,ILWE_AA_0449,35.78,35.72,0.87,1,,,eimeria
G12,ILWE_AA_0449,34.83,35.72,0.87,1,,,eimeria
H1,NTC,37.17,37.62,0.64,-,,,mouse
H2,NTC,38.07,37.62,0.64,-,,,mouse
H3,NTC,-,37.62,0.64,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,-,,,-,,,mouse
H8,water,-,,,-,,,mouse
H9,water,36.37,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,35,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
"Analysis Parameters",,,,,,,,
"Type of Application",Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
"Inverted Data",OFF,,,,,,,
"Threshold setting",Noiseband,,,,,,,
"Threshold level",352,,,,,,,
"Baseline setting",Automatic,,,,,,,
"Baseline range (from cycle no. ... to)",n/a,,,,,,,
"Drift Correction",OFF,,,,,,,
