3,A3,FALSE,AA699,Eim,UNKNOWN,SYBR,None,Amp,1.458318808,,,31.22643055,0.8647570079,31.69254534,0.4892729835,TRUE,0.08142308673,TRUE,3,27,74.77112579,83.81767273,,
4,A4,FALSE,AA768,Eim,UNKNOWN,SYBR,None,Amp,1.468071581,,,27.88272621,0.8377553153,30.81409883,2.588938739,TRUE,0.08142308673,TRUE,3,25,80.04827881,83.66689301,,
5,A5,FALSE,AA768,Eim,UNKNOWN,SYBR,None,Amp,1.433131505,,,31.7719518,0.8146746261,30.81409883,2.588938739,TRUE,0.08142308673,TRUE,3,29,74.92727661,79.60363007,,
6,A6,FALSE,AA768,Eim,UNKNOWN,SYBR,None,Amp,1.420751042,,,32.78761848,0.7924144585,30.81409883,2.588938739,TRUE,0.08142308673,TRUE,3,28,79.30192566,84.73253632,,
7,A7,FALSE,AA722,Eim,UNKNOWN,SYBR,None,Amp,1.460573696,,,31.23843377,0.8737000634,31.26153651,0.04959995648,TRUE,0.08142308673,TRUE,3,27,80.50872803,,,
8,A8,FALSE,AA722,Eim,UNKNOWN,SYBR,None,Amp,1.439950909,,,31.22770227,0.866649256,31.26153651,0.04959995648,TRUE,0.08142308673,TRUE,3,26,75.078125,81.7155304,,
9,A9,FALSE,AA722,Eim,UNKNOWN,SYBR,None,Amp,1.432087144,,,31.31847348,0.8502984572,31.26153651,0.04959995648,TRUE,0.08142308673,TRUE,3,27,80.53999329,,,
10,A10,FALSE,AA623,Eim,UNKNOWN,SYBR,None,Amp,1.456280821,,,20.97450293,0.9022872162,20.75110557,0.2482147088,TRUE,0.08142308673,TRUE,3,18,75.10137177,,,
11,A11,FALSE,AA623,Eim,UNKNOWN,SYBR,None,Amp,1.451177331,,,20.7949085,0.9052958233,20.75110557,0.2482147088,TRUE,0.08142308673,TRUE,3,18,75.10137177,,,
12,A12,FALSE,AA623,Eim,UNKNOWN,SYBR,None,Amp,1.442379428,,,20.48390526,0.9081496509,20.75110557,0.2482147088,TRUE,0.08142308673,TRUE,3,17,74.95030212,,,
13,B1,FALSE,AA701,Eim,UNKNOWN,SYBR,None,Amp,1.478999784,,,27.81769216,0.9505828411,28.12497658,0.446624916,TRUE,0.08142308673,TRUE,3,24,83.96844482,80.1990509,,
14,B2,FALSE,AA701,Eim,UNKNOWN,SYBR,None,Amp,1.469610345,,,27.91993225,0.9261045976,28.12497658,0.446624916,TRUE,0.08142308673,TRUE,3,24,83.96844482,79.89749908,,
15,B3,FALSE,AA701,Eim,UNKNOWN,SYBR,None,Amp,1.477653416,,,28.63730532,0.892646273,28.12497658,0.446624916,TRUE,0.08142308673,TRUE,3,25,83.81767273,80.04827881,,
16,B4,FALSE,AA690,Eim,UNKNOWN,SYBR,None,Amp,1.433146386,,,32.21359588,0.9185221158,32.10832063,0.1070860201,TRUE,0.08142308673,TRUE,3,28,79.89749908,,,
17,B5,FALSE,AA690,Eim,UNKNOWN,SYBR,None,Amp,1.419393554,,,31.99951133,0.9238010687,32.10832063,0.1070860201,TRUE,0.08142308673,TRUE,3,29,79.00022888,,,
18,B6,FALSE,AA690,Eim,UNKNOWN,SYBR,None,Amp,1.454947333,,,32.11185468,0.9424845608,32.10832063,0.1070860201,TRUE,0.08142308673,TRUE,3,27,78.24597931,,,
19,B7,FALSE,AA787,Eim,UNKNOWN,SYBR,None,Amp,1.420755312,,,32.67753402,0.7757164374,33.28130219,0.686539484,TRUE,0.08142308673,TRUE,3,28,80.81043243,,,
20,B8,FALSE,AA787,Eim,UNKNOWN,SYBR,None,Amp,1.437473658,,,34.02808453,0.7596430411,33.28130219,0.686539484,TRUE,0.08142308673,TRUE,3,28,80.81043243,76.88832092,,
21,B9,FALSE,AA787,Eim,UNKNOWN,SYBR,None,Amp,1.402723042,,,33.13828801,0.6992611534,33.28130219,0.686539484,TRUE,0.08142308673,TRUE,3,29,80.69106293,84.77002716,76.0078125,
22,B10,FALSE,AA659,Eim,UNKNOWN,SYBR,None,Amp,1.452890996,,,24.99772319,0.9418938239,24.58741727,0.3854350416,TRUE,0.08142308673,TRUE,3,21,75.40351868,,,
23,B11,FALSE,AA659,Eim,UNKNOWN,SYBR,None,Amp,1.443811102,,,24.53158599,0.8954318438,24.58741727,0.3854350416,TRUE,0.08142308673,TRUE,3,21,75.40351868,,,
24,B12,FALSE,AA659,Eim,UNKNOWN,SYBR,None,Amp,1.44416699,,,24.23294264,0.9007511514,24.58741727,0.3854350416,TRUE,0.08142308673,TRUE,3,21,75.40351868,,,
25,C1,FALSE,AA718,Eim,UNKNOWN,SYBR,None,Amp,1.51773859,,,27.05279652,0.9288067794,27.14208072,0.1750910463,TRUE,0.08142308673,TRUE,3,23,82.91301727,,,
26,C2,FALSE,AA718,Eim,UNKNOWN,SYBR,None,Amp,1.506839724,,,27.34381555,0.9146642609,27.14208072,0.1750910463,TRUE,0.08142308673,TRUE,3,23,82.76223755,,,
27,C3,FALSE,AA718,Eim,UNKNOWN,SYBR,None,Amp,1.517168664,,,27.0296301,0.9032544714,27.14208072,0.1750910463,TRUE,0.08142308673,TRUE,3,24,82.91301727,,,
28,C4,FALSE,AA763,Eim,UNKNOWN,SYBR,None,Amp,1.460226286,,,30.64362167,0.8956354667,30.71444165,0.1345576647,TRUE,0.08142308673,TRUE,3,26,80.80215454,84.42077637,,
29,C5,FALSE,AA763,Eim,UNKNOWN,SYBR,None,Amp,1.489551138,,,30.63008452,0.8917556666,30.71444165,0.1345576647,TRUE,0.08142308673,TRUE,3,27,80.65957642,84.58168793,,
30,C6,FALSE,AA763,Eim,UNKNOWN,SYBR,None,Amp,1.479807122,,,30.86961876,0.8708945627,30.71444165,0.1345576647,TRUE,0.08142308673,TRUE,3,27,80.81043243,,,
31,C7,FALSE,AA710,Eim,UNKNOWN,SYBR,None,Amp,1.400316818,,,32.83733044,0.9033817191,33.06467313,0.3676971157,TRUE,0.08142308673,TRUE,3,28,75.98322296,83.82743835,,
32,C8,FALSE,AA710,Eim,UNKNOWN,SYBR,None,Amp,1.401391853,,,33.48888858,0.9099122699,33.06467313,0.3676971157,TRUE,0.08142308673,TRUE,3,30,84.27998352,75.83237457,,
33,C9,FALSE,AA710,Eim,UNKNOWN,SYBR,None,Amp,1.409495409,,,32.86780035,0.9207170444,33.06467313,0.3676971157,TRUE,0.08142308673,TRUE,3,28,75.70566559,84.9210968,,
34,C10,FALSE,AA599,Eim,UNKNOWN,SYBR,None,Amp,1.376394946,,,32.64189964,0.9292308414,32.69006938,0.4863326519,TRUE,0.08142308673,TRUE,3,28,83.56144714,73.4395752,79.63355255,
35,C11,FALSE,AA599,Eim,UNKNOWN,SYBR,None,Amp,1.361521598,,,32.22961405,0.9437040557,32.69006938,0.4863326519,TRUE,0.08142308673,TRUE,3,27,80.23784637,84.61895752,,
36,C12,FALSE,AA599,Eim,UNKNOWN,SYBR,None,Amp,1.337689271,,,33.19869445,0.8944155466,32.69006938,0.4863326519,TRUE,0.08142308673,TRUE,3,29,80.38891602,73.89279175,,
37,D1,FALSE,AA745,Eim,UNKNOWN,SYBR,None,Amp,1.448947708,,,31.85885554,0.9002142171,32.10201707,0.3245438763,TRUE,0.08142308673,TRUE,3,27,81.10370636,,,
38,D2,FALSE,AA745,Eim,UNKNOWN,SYBR,None,Amp,1.435734973,,,31.97665032,0.8679301319,32.10201707,0.3245438763,TRUE,0.08142308673,TRUE,3,27,80.95292664,61.95518494,,
39,D3,FALSE,AA745,Eim,UNKNOWN,SYBR,None,Amp,1.457384516,,,32.47054536,0.8632438079,32.10201707,0.3245438763,TRUE,0.08142308673,TRUE,3,28,81.55603027,,,
40,D4,FALSE,AA693,Eim,UNKNOWN,SYBR,None,Amp,1.438962425,,,31.9280911,0.9088308234,32.13362167,0.2154186424,TRUE,0.08142308673,TRUE,3,28,81.55603027,,,
41,D5,FALSE,AA693,Eim,UNKNOWN,SYBR,None,Amp,1.442651573,,,32.35772566,0.841796053,32.13362167,0.2154186424,TRUE,0.08142308673,TRUE,3,29,83.82743835,78.54767609,,
42,D6,FALSE,AA693,Eim,UNKNOWN,SYBR,None,Amp,1.423982536,,,32.11504824,0.8286435483,32.13362167,0.2154186424,TRUE,0.08142308673,TRUE,3,28,75.53067017,80.20703125,,
43,D7,FALSE,AA832,Eim,UNKNOWN,SYBR,None,Amp,1.446908383,,,32.81290219,0.8445411592,33.00202513,0.275997869,TRUE,0.08142308673,TRUE,3,29,80.05618286,,,
44,D8,FALSE,AA832,Eim,UNKNOWN,SYBR,None,Amp,1.440107451,,,32.87443979,0.805283694,33.00202513,0.275997869,TRUE,0.08142308673,TRUE,3,29,79.45278168,,,
45,D9,FALSE,AA832,Eim,UNKNOWN,SYBR,None,Amp,1.425589059,,,33.31873342,0.7660346794,33.00202513,0.275997869,TRUE,0.08142308673,TRUE,3,30,79.33140564,,,
46,D10,FALSE,AA674,Eim,UNKNOWN,SYBR,None,Amp,1.468423768,,,31.65359315,0.9020426053,31.99066923,0.3299636271,TRUE,0.08142308673,TRUE,3,28,83.10823059,,,
47,D11,FALSE,AA674,Eim,UNKNOWN,SYBR,None,Amp,1.458178363,,,32.31302789,0.9056976875,31.99066923,0.3299636271,TRUE,0.08142308673,TRUE,3,29,82.80608368,,,
48,D12,FALSE,AA674,Eim,UNKNOWN,SYBR,None,Amp,1.412791273,,,32.00538666,0.8814878302,31.99066923,0.3299636271,TRUE,0.08142308673,TRUE,3,28,84.16573334,,,
49,E1,FALSE,AA793,Eim,UNKNOWN,SYBR,None,Amp,1.436067088,,,30.9671992,0.9615478912,30.77026845,0.183799273,TRUE,0.08142308673,TRUE,3,27,79.44517517,74.77112579,62.55828476,
50,E2,FALSE,AA793,Eim,UNKNOWN,SYBR,None,Amp,1.420362197,,,30.74032956,0.9097579404,30.77026845,0.183799273,TRUE,0.08142308673,TRUE,3,28,74.92189789,79.29439545,,
51,E3,FALSE,AA793,Eim,UNKNOWN,SYBR,None,Amp,1.41793058,,,30.60327658,0.9067520894,30.77026845,0.183799273,TRUE,0.08142308673,TRUE,3,27,83.06378937,78.84207153,,
52,E4,FALSE,AA706,Eim,UNKNOWN,SYBR,None,Amp,1.467779424,,,32.34020975,0.8686900126,32.85833934,0.8225379236,TRUE,0.08142308673,TRUE,3,29,81.70681,,,
53,E5,FALSE,AA706,Eim,UNKNOWN,SYBR,None,Amp,1.432754455,,,32.42803853,0.8088068489,32.85833934,0.8225379236,TRUE,0.08142308673,TRUE,3,27,81.86637878,,,
54,E6,FALSE,AA706,Eim,UNKNOWN,SYBR,None,Amp,1.435057277,,,33.80676973,0.7641421486,32.85833934,0.8225379236,TRUE,0.08142308673,TRUE,3,30,81.7155304,,,
55,E7,FALSE,AA840,Eim,UNKNOWN,SYBR,None,Amp,1.430206658,,,31.7192635,0.8185653839,31.7771165,0.2586831352,TRUE,0.08142308673,TRUE,3,27,84.27998352,80.20703125,,
56,E8,FALSE,AA840,Eim,UNKNOWN,SYBR,None,Amp,1.400338786,,,32.05982783,0.7956133725,31.7771165,0.2586831352,TRUE,0.08142308673,TRUE,3,27,83.97828674,80.05618286,75.37982178,
57,E9,FALSE,AA840,Eim,UNKNOWN,SYBR,None,Amp,1.434074925,,,31.55225818,0.7809683264,31.7771165,0.2586831352,TRUE,0.08142308673,TRUE,3,27,80.69106293,84.0146637,,
58,E10,FALSE,AA847,Eim,UNKNOWN,SYBR,None,Amp,1.429393834,,,31.91171241,0.846612043,32.22340221,0.3516576007,TRUE,0.08142308673,TRUE,3,28,79.33140564,62.41126251,,
59,E11,FALSE,AA847,Eim,UNKNOWN,SYBR,None,Amp,1.449259315,,,32.15385817,0.8185112289,32.22340221,0.3516576007,TRUE,0.08142308673,TRUE,3,27,74.79922485,79.63355255,,
60,E12,FALSE,AA847,Eim,UNKNOWN,SYBR,None,Amp,1.439265019,,,32.60463604,0.8346474467,32.22340221,0.3516576007,TRUE,0.08142308673,TRUE,3,29,81.7485733,78.72711945,,
61,F1,FALSE,AA779,Eim,UNKNOWN,SYBR,None,Amp,1.44585057,,,32.65210303,0.9054265253,32.69888958,0.0716705904,TRUE,0.08142308673,TRUE,3,29,82.00836182,,,
62,F2,FALSE,AA779,Eim,UNKNOWN,SYBR,None,Amp,1.437790475,,,32.66316485,0.8657050233,32.69888958,0.0716705904,TRUE,0.08142308673,TRUE,3,29,83.51612091,77.93741608,,
63,F3,FALSE,AA779,Eim,UNKNOWN,SYBR,None,Amp,1.371207301,,,32.78140085,0.749167973,32.69888958,0.0716705904,TRUE,0.08142308673,TRUE,3,29,74.77112579,81.55603027,62.10595703,
64,F4,FALSE,AA749,Eim,UNKNOWN,SYBR,None,Amp,1.450826704,,,28.25510377,0.8858598518,28.30307554,0.08188736592,TRUE,0.08142308673,TRUE,3,25,74.77112579,,,
65,F5,FALSE,AA749,Eim,UNKNOWN,SYBR,None,Amp,1.449438682,,,28.25649535,0.8790798351,28.30307554,0.08188736592,TRUE,0.08142308673,TRUE,3,25,74.92727661,,,
66,F6,FALSE,AA749,Eim,UNKNOWN,SYBR,None,Amp,1.445034736,,,28.39762752,0.8560901716,28.30307554,0.08188736592,TRUE,0.08142308673,TRUE,3,25,74.77642059,,,
67,F7,FALSE,AA716,Eim,UNKNOWN,SYBR,None,Amp,1.499165842,,,29.58193394,0.9216839236,30.46686393,1.25322548,TRUE,0.08142308673,TRUE,3,26,83.52573395,,,
68,F8,FALSE,AA716,Eim,UNKNOWN,SYBR,None,Amp,1.485815152,,,31.9009177,0.5267513428,30.46686393,1.25322548,TRUE,0.08142308673,TRUE,3,28,83.37488556,,,
69,F9,FALSE,AA716,Eim,UNKNOWN,SYBR,None,Amp,1.488478445,,,29.91774017,0.8846542223,30.46686393,1.25322548,TRUE,0.08142308673,TRUE,3,26,83.41036987,,,
70,F10,FALSE,AA766,Eim,UNKNOWN,SYBR,None,Amp,1.514584349,,,22.99341172,0.942398153,22.88296304,0.231211279,TRUE,0.08142308673,TRUE,3,19,84.31681061,,,
71,F11,FALSE,AA766,Eim,UNKNOWN,SYBR,None,Amp,1.516048228,,,22.61724054,0.9495402351,22.88296304,0.231211279,TRUE,0.08142308673,TRUE,3,18,84.31681061,,,
72,F12,FALSE,AA766,Eim,UNKNOWN,SYBR,None,Amp,1.5007075,,,23.03823684,0.9483084997,22.88296304,0.231211279,TRUE,0.08142308673,TRUE,3,18,84.46788025,,,
73,G1,FALSE,AA826,Eim,UNKNOWN,SYBR,None,Amp,1.473851488,,,31.73251116,0.9915678948,32.19386378,0.8503547123,TRUE,0.08142308673,TRUE,3,28,80.349823,83.81767273,,
74,G2,FALSE,AA826,Eim,UNKNOWN,SYBR,None,Amp,1.439109616,,,31.67389472,0.9050818828,32.19386378,0.8503547123,TRUE,0.08142308673,TRUE,3,28,79.59594727,82.91301727,,
75,G3,FALSE,AA826,Eim,UNKNOWN,SYBR,None,Amp,1.440970817,,,33.17518545,0.8059696438,32.19386378,0.8503547123,TRUE,0.08142308673,TRUE,3,30,81.40525818,,,
76,G4,FALSE,AA835,Eim,UNKNOWN,SYBR,None,Amp,1.438315145,,,20.07837998,0.9608446199,19.74172281,0.3055854714,TRUE,0.08142308673,TRUE,3,16,75.52500153,,,
77,G5,FALSE,AA835,Eim,UNKNOWN,SYBR,None,Amp,1.474938983,,,19.66493079,0.9454252968,19.74172281,0.3055854714,TRUE,0.08142308673,TRUE,3,15,75.53067017,,,
78,G6,FALSE,AA835,Eim,UNKNOWN,SYBR,None,Amp,1.470039328,,,19.48185765,0.9413871117,19.74172281,0.3055854714,TRUE,0.08142308673,TRUE,3,15,75.37982178,,,
79,G7,FALSE,AA838,Eim,UNKNOWN,SYBR,None,Amp,1.462690893,,,31.55517571,0.8579547723,31.26661793,0.3510161724,TRUE,0.08142308673,TRUE,3,28,79.30192566,84.8833847,,
80,G8,FALSE,AA838,Eim,UNKNOWN,SYBR,None,Amp,1.462617169,,,31.36884088,0.8507231872,31.26661793,0.3510161724,TRUE,0.08142308673,TRUE,3,27,84.58168793,81.41383362,,
81,G9,FALSE,AA838,Eim,UNKNOWN,SYBR,None,Amp,1.413087087,,,30.8758372,0.8245503718,31.26661793,0.3510161724,TRUE,0.08142308673,TRUE,3,27,80.69106293,,,
82,G10,FALSE,AA708,Eim,UNKNOWN,SYBR,None,Amp,1.469508582,,,32.32069392,0.889178149,32.15613739,0.6667324941,TRUE,0.08142308673,TRUE,3,28,81.59750366,,,
83,G11,FALSE,AA708,Eim,UNKNOWN,SYBR,None,Amp,1.420073668,,,32.72518322,0.8311944205,32.15613739,0.6667324941,TRUE,0.08142308673,TRUE,3,29,81.59750366,,,
84,G12,FALSE,AA708,Eim,UNKNOWN,SYBR,None,Amp,1.428386346,,,31.42253502,0.8592820065,32.15613739,0.6667324941,TRUE,0.08142308673,TRUE,3,26,81.44642639,78.12282562,,
85,H1,FALSE,AA800,Eim,UNKNOWN,SYBR,None,Amp,1.423968612,,,32.17384574,0.8827708423,32.32975006,0.2105045657,TRUE,0.08142308673,TRUE,3,28,81.70681,,,
86,H2,FALSE,AA800,Eim,UNKNOWN,SYBR,None,Amp,1.422881876,,,32.56920316,0.8259542837,32.32975006,0.2105045657,TRUE,0.08142308673,TRUE,3,29,81.85758972,85.02388,77.33431244,
87,H3,FALSE,AA800,Eim,UNKNOWN,SYBR,None,Amp,1.40219278,,,32.24620127,0.8211304532,32.32975006,0.2105045657,TRUE,0.08142308673,TRUE,3,29,83.96844482,73.1125946,81.10370636,
88,H4,FALSE,AA760,Eim,UNKNOWN,SYBR,None,Amp,1.394336477,,,32.24544336,0.8265055822,32.48441555,0.4035940116,TRUE,0.08142308673,TRUE,3,29,80.04827881,,,
89,H5,FALSE,AA760,Eim,UNKNOWN,SYBR,None,Amp,1.39640392,,,32.25740873,0.795978772,32.48441555,0.4035940116,TRUE,0.08142308673,TRUE,3,29,80.35787964,86.54273987,65.87625885,77.19002533
90,H6,FALSE,AA760,Eim,UNKNOWN,SYBR,None,Amp,1.385995727,,,32.95039457,0.7440934561,32.48441555,0.4035940116,TRUE,0.08142308673,TRUE,3,29,76.88832092,82.62063599,,
91,H7,FALSE,AA672,Eim,UNKNOWN,SYBR,None,Amp,1.43388514,,,26.67575735,0.9498762746,26.75793081,0.321813319,TRUE,0.08142308673,TRUE,3,22,75.37982178,,,
92,H8,FALSE,AA672,Eim,UNKNOWN,SYBR,None,Amp,1.429416963,,,27.11286376,0.8675823534,26.75793081,0.321813319,TRUE,0.08142308673,TRUE,3,23,75.22897339,,,
93,H9,FALSE,AA672,Eim,UNKNOWN,SYBR,None,Amp,1.403262601,,,26.48517131,0.9658306929,26.75793081,0.321813319,TRUE,0.08142308673,TRUE,3,22,75.10137177,,,
94,H10,FALSE,NTC,Eim,NTC,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.08142308673,TRUE,3,39,90.66186523,84.9210968,73.4395752,87.33826447
95,H11,FALSE,NTC,Eim,NTC,SYBR,None,Amp,1.493388936,,,32.89632845,0.9829357126,32.89632845,,TRUE,0.08142308673,TRUE,3,29,75.55458832,,,
96,H12,FALSE,NTC,Eim,NTC,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.08142308673,TRUE,3,39,90.51078796,74.3460083,87.64041138,61.8069725
