Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
F12,ILWE_AA_0339,34.36,33.48,1.25,1,,,eimeria
G1,CEWE_AA_0340,21.81,21.72,0.18,1,,,mouse
G2,CEWE_AA_0340,21.82,21.72,0.18,1,,,mouse
G3,CEWE_AA_0340,21.51,21.72,0.18,1,,,mouse
G4,CEWE_AA_0340,30.94,33.03,1.93,1,,,eimeria
G5,CEWE_AA_0340,34.74,33.03,1.93,1,,,eimeria
G6,CEWE_AA_0340,33.4,33.03,1.93,1,,,eimeria
G7,ILWE_AA_0340,22.32,22.05,0.24,1,,,mouse
G8,ILWE_AA_0340,22.01,22.05,0.24,1,,,mouse
G9,ILWE_AA_0340,21.83,22.05,0.24,1,,,mouse
G10,ILWE_AA_0340,,33.53,0.36,1,,,eimeria
G11,ILWE_AA_0340,33.79,33.53,0.36,1,,,eimeria
G12,ILWE_AA_0340,33.28,33.53,0.36,1,,,eimeria
H1,NTC,-,,,-,,,mouse
H2,NTC,-,,,-,,,mouse
H3,NTC,-,,,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,39.24,,,-,,,eimeria
H7,water,-,,,-,,,mouse
H8,water,37.48,,,-,,,mouse
H9,water,-,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
"Analysis Parameters",,,,,,,,
"Type of Application",Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
"Inverted Data",OFF,,,,,,,
"Threshold setting",Noiseband,,,,,,,
"Threshold level",437,,,,,,,
"Baseline setting",Automatic,,,,,,,
"Baseline range (from cycle no. ... to)",n/a,,,,,,,
"Drift Correction",OFF,,,,,,,
