Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
E4,CEWE_AA_0388,34.38,34.68,0.56,1,,,eimeria
E5,CEWE_AA_0388,35.32,34.68,0.56,1,,,eimeria
E6,CEWE_AA_0388,34.33,34.68,0.56,1,,,eimeria
E7,ILWE_AA_0388,18.51,20.68,2.23,1,,,mouse
E8,ILWE_AA_0388,22.96,20.68,2.23,1,,,mouse
E9,ILWE_AA_0388,20.56,20.68,2.23,1,,,mouse
E10,ILWE_AA_0388,36.4,36.68,0.59,1,,,eimeria
E11,ILWE_AA_0388,37.36,36.68,0.59,1,,,eimeria
E12,ILWE_AA_0388,36.27,36.68,0.59,1,,,eimeria
F1,CEWE_AA_0389,19.71,19.94,0.55,1,,,mouse
F2,CEWE_AA_0389,19.55,19.94,0.55,1,,,mouse
F3,CEWE_AA_0389,20.57,19.94,0.55,1,,,mouse
F4,CEWE_AA_0389,30.35,30.67,0.27,1,,,eimeria
F5,CEWE_AA_0389,30.83,30.67,0.27,1,,,eimeria
F6,CEWE_AA_0389,30.83,30.67,0.27,1,,,eimeria
F7,ILWE_AA_0389,21.34,21.51,0.91,1,,,mouse
F8,ILWE_AA_0389,22.5,21.51,0.91,1,,,mouse
F9,ILWE_AA_0389,20.7,21.51,0.91,1,,,mouse
F10,ILWE_AA_0389,39.86,36.36,3.04,1,,,eimeria
F11,ILWE_AA_0389,34.86,36.36,3.04,1,,,eimeria
F12,ILWE_AA_0389,34.36,36.36,3.04,1,,,eimeria
G1,CEWE_AA_0390,21.27,21.42,0.15,1,,,mouse
G2,CEWE_AA_0390,21.56,21.42,0.15,1,,,mouse
G3,CEWE_AA_0390,21.43,21.42,0.15,1,,,mouse
G4,CEWE_AA_0390,32.01,34.71,2.93,1,,,eimeria
G5,CEWE_AA_0390,37.83,34.71,2.93,1,,,eimeria
G6,CEWE_AA_0390,34.3,34.71,2.93,1,,,eimeria
G7,ILWE_AA_0390,23.14,23.61,0.78,1,,,mouse
G8,ILWE_AA_0390,24.52,23.61,0.78,1,,,mouse
G9,ILWE_AA_0390,23.19,23.61,0.78,1,,,mouse
G10,ILWE_AA_0390,,,,1,,,eimeria
G11,ILWE_AA_0390,,,,1,,,eimeria
G12,ILWE_AA_0390,39.82,,,1,,,eimeria
H1,NTC,37.96,38.44,0.67,-,,,mouse
H2,NTC,-,38.44,0.67,-,,,mouse
H3,NTC,38.92,38.44,0.67,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,-,,,-,,,mouse
H8,water,-,,,-,,,mouse
H9,water,-,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
"Analysis Parameters",,,,,,,,
"Type of Application",Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
"Inverted Data",OFF,,,,,,,
"Threshold setting",Noiseband,,,,,,,
"Threshold level",297,,,,,,,
"Baseline setting",Automatic,,,,,,,
"Baseline range (from cycle no. ... to)",n/a,,,,,,,
"Drift Correction",OFF,,,,,,,
