Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
F4,CEWE_AA_0329,34.37,33.99,0.32,1,,,eimeria
F5,CEWE_AA_0329,33.85,33.99,0.32,1,,,eimeria
F6,CEWE_AA_0329,33.77,33.99,0.32,1,,,eimeria
F7,CEWE_AA_0332,20.53,21.12,0.53,1,,,mouse
F8,CEWE_AA_0332,21.31,21.12,0.53,1,,,mouse
F9,CEWE_AA_0332,21.53,21.12,0.53,1,,,mouse
F10,CEWE_AA_0332,30.75,31.05,0.71,1,,,eimeria
F11,CEWE_AA_0332,30.53,31.05,0.71,1,,,eimeria
F12,CEWE_AA_0332,31.86,31.05,0.71,1,,,eimeria
G1,CEWE_AA_0330#,21.54,21.55,0.08,1,,,mouse
G2,CEWE_AA_0330#,21.47,21.55,0.08,1,,,mouse
G3,CEWE_AA_0330#,21.62,21.55,0.08,1,,,mouse
G4,CEWE_AA_0330,34.63,33.18,1.9,1,,,eimeria
G5,CEWE_AA_0330,33.87,33.18,1.9,1,,,eimeria
G6,CEWE_AA_0330,31.03,33.18,1.9,1,,,eimeria
G7,CEWE_AA_0334,20.68,20.49,0.17,1,,,mouse
G8,CEWE_AA_0334,20.41,20.49,0.17,1,,,mouse
G9,CEWE_AA_0334,20.37,20.49,0.17,1,,,mouse
G10,CEWE_AA_0334,30.27,31.8,1.33,1,,,eimeria
G11,CEWE_AA_0334,32.46,31.8,1.33,1,,,eimeria
G12,CEWE_AA_0334,32.68,31.8,1.33,1,,,eimeria
H1,NTC,-,,,-,,,mouse
H2,NTC,-,,,-,,,mouse
H3,NTC,-,,,-,,,mouse
H4,NTC,-,,,-,,,eimeria
H5,NTC,-,,,-,,,eimeria
H6,NTC,-,,,-,,,eimeria
H7,water,-,,,-,,,mouse
H8,water,36.9,,,-,,,mouse
H9,water,-,,,-,,,mouse
H10,water,-,,,-,,,eimeria
H11,water,-,,,-,,,eimeria
H12,water,-,,,-,,,eimeria
,,,,,,,,
"Analysis Parameters",,,,,,,,
"Type of Application",Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
"Inverted Data",OFF,,,,,,,
"Threshold setting",Noiseband,,,,,,,
"Threshold level",330,,,,,,,
"Baseline setting",Automatic,,,,,,,
"Baseline range (from cycle no. ... to)",n/a,,,,,,,
"Drift Correction",OFF,,,,,,,
